image_00054.jpg,92.75733866666667,119.29050133333334,139.21346133333333,68.39080683452495,15.561430556839221,19.022150656340287
image_00280.jpg,126.68370238095238,119.51205357142858,146.10992261904764,57.72956980288098,7.5094779760859165,19.679715665742847
image_00599.jpg,135.70101901460237,146.15783315401865,167.43033714784588,43.56216028296278,37.33387825370983,16.140429356939034
image_00916.jpg,98.69188909426987,122.94479112754159,144.72281330868762,79.85987198022232,5.8711971247148185,22.54953420498154
image_00928.jpg,136.03286476868325,128.07188256227758,147.20703202846974,70.58345408862732,14.538487764948073,16.350580834058306
image_01171.jpg,157.2800419790105,153.56241379310345,145.09565217391304,59.74957975699635,37.42699511834862,15.162719480882343
image_01180.jpg,132.66639338235294,128.11061764705883,159.7780036764706,59.293375014374504,31.408434829549254,13.002931258328083
image_01181.jpg,73.1130493729522,133.8058298497345,126.7881632960494,56.85739737990688,15.862643257607282,8.504798124994762
image_01182.jpg,121.18040428380186,148.52033734939758,150.49282195448458,55.67728872466278,22.30625430916641,22.183362058623892
image_01201.jpg,100.23492053973013,133.59160419790103,145.30128035982008,67.79031041124797,16.40154767368673,18.07423217803305
image_01227.jpg,100.07152290076336,147.41697328244274,140.23247328244273,27.17333916863924,22.112435442995928,11.17105251031528
image_01228.jpg,90.25126236881559,136.03842878560718,138.3575232383808,42.88179496576471,27.41289727521594,12.63336163930384
image_01229.jpg,52.93421542553192,145.31904787234043,137.98431382978725,57.04543079905118,26.194286894320353,14.488977971805443
image_01231.jpg,58.86540329835082,142.16193103448276,151.7467316341829,69.63357024896081,18.212191501013887,28.421115673990784
image_02502.jpg,55.53377205882353,157.10422794117648,94.88576470588235,53.38858319276132,21.35492686108198,25.071680508750774
image_02743.jpg,77.90816576576576,148.48287207207207,162.48056576576576,43.01884739667357,41.48794026841012,20.419178248121458
image_02890.jpg,117.17209295352323,153.13945427286356,134.17053973013492,38.90386683582965,29.828920606179643,11.968932491498705
image_03086.jpg,86.54832383808096,126.72013493253372,134.9589295352324,51.28649775733345,25.44154035026353,16.57166531546743
image_03183.jpg,85.63495744680851,121.71342021276597,157.64179521276597,50.148830084339714,8.469142342973512,21.989870745282435
image_04008.jpg,132.40733078393882,119.41294072657745,167.13265774378587,57.07165679192002,9.543190540509588,21.79045066893138
